%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          cdv_7          cdv_8          cdv_9          cdv_10         obj_fn         
695      NO_ID      1.092658812    -1.536845353   4.403448103    3.897804226    -3.105632832   1.294163439    3.623832252    4.667774786    -2.866513474   -3.90513406    11399.08527    
696      NO_ID      5.006428379    4.333086128    -1.534485645   3.143150614    -1.630087821   1.27160583     3.357892332    -0.883421043   5.081346387    4.986684791    -67898774.5    
697      NO_ID      -4.096652189   3.559633691    1.42540796     4.423038867    -4.409999275   -0.3716481298  -4.946917717   5.007306006    -0.903133109   -4.063276382   112654.1283    
698      NO_ID      4.613972314    5.024944058    -0.7951270113  4.808900897    -0.8747288079  2.423300614    3.602613       -0.5054081215  4.984055509    4.947769183    123081842.3    
699      NO_ID      4.035098426    -2.374156228   -0.9940828264  2.735304045    -4.36869601    3.21425275     -4.09017057    3.439938493    5.12           -4.753470075   3435.415266    
700      NO_ID      4.077606121    5.12           -1.094756978   3.994803941    -1.709979485   2.148144421    5.04054313     -1.099693786   5.030731368    5.099936446    -3978.210165   
701      NO_ID      -0.9736006938  -3.745823554   4.716786989    2.520824742    3.388006691    2.742809956    -4.069790176   -4.697889191   3.702621605    -0.5609566887  1719.293311    
702      NO_ID      4.995281933    4.019181201    -0.6281674063  4.071379871    -2.223828713   1.726689925    3.675990865    -1.062491901   3.880722013    4.586109068    -117440.2783   
703      NO_ID      2.671990416    4.498285202    -4.308848935   3.479042432    -4.972986718   4.389594134    -5.12          -4.533586092   -2.3846897     -4.66685567    -184.692245    
704      NO_ID      4.947566971    4.055419078    -2.040312387   4.222158877    -2.315562294   1.628102055    4.062223997    -1.458439148   4.476054516    4.87843954     -315494.038    
705      NO_ID      3.677644007    3.152624986    0.3502697478   3.391658362    1.803851693    -5.027754021   4.702990487    0.6752434569   -0.462469105   -3.081297186   14132.30446    
706      NO_ID      4.379564872    5.009901666    -1.82027322    4.100173377    -0.7660485338  1.603072817    3.47683185     -0.5446461401  4.193569986    5.080078004    -579246.13     
707      NO_ID      2.309057201    1.863700476    5.116609467    3.977666719    3.504155932    -3.988232752   4.918946171    -4.605985749   -3.466712839   -3.076280865   2843.074002    
708      NO_ID      4.794549958    4.065662223    -0.6847147643  4.151044241    -2.115408432   2.93352203     3.874504037    -0.2298040415  4.817985473    5.086711371    15630643.04    
709      NO_ID      3.188299784    5.12           0.5896391525   -4.616413748   0.6720078961   -4.522199603   0.4316403884   -4.570753606   4.724288827    -0.3049551862  16052.26452    
710      NO_ID      5.026202048    4.217813915    -0.6220841531  4.614209133    -1.560939392   1.431914467    4.152413494    -0.8784413341  4.998916735    3.88672349     -82803575.57   
711      NO_ID      1.315522632    3.480319193    0.7681526638   -4.015626365   -4.088501323   -4.722362905   -0.7552727726  3.898907609    -4.439492995   -3.719566967   143.210333     
712      NO_ID      4.305844468    3.593040975    -0.7370690617  3.729674585    -1.329881232   1.601546381    4.025927577    -1.325134565   4.547840594    4.944393843    -713198.7929   
713      NO_ID      -4.526667497   2.345032647    1.82743353     -2.811976858   3.540974338    -4.815312989   -3.816074881   -3.308417015   2.384403927    -4.459442909   -63.759103     
714      NO_ID      4.660894764    4.468217159    -1.981593617   3.638626213    -1.017842809   2.133688268    4.829283944    -1.055352364   4.758573159    5.095494744    -6255587.806   
715      NO_ID      -5.045528708   2.650342407    5.12           -5.065117814   -0.8393733405  4.914922089    -2.199039365   -1.425068723   -4.129364091   4.427665598    1048428.049    
716      NO_ID      4.373283392    4.819712799    -2.035400351   3.545264602    -1.669915082   2.058856319    3.508305075    -0.6851005351  4.635883704    4.392676702    25514.0141     
717      NO_ID      -1.382988863   -2.523051623   -1.893213102   3.103451918    -3.834379275   -2.893304132   4.267467232    3.814555092    -2.661650167   -4.151722656   110983.5482    
718      NO_ID      4.618229906    5.080941896    -1.813490864   5.12           -1.726903879   2.421006844    4.202829383    -0.8581954272  5.094849798    4.966705208    2712676.212    
719      NO_ID      4.426370345    1.997207805    2.670018585    -0.2835419045  -2.889803736   0.302875078    -0.8171536337  5.092999661    -1.421447599   -5.055843173   -918534.4877   
720      NO_ID      5.005898776    4.929023538    -1.547992493   4.295376687    -1.177219599   1.825405075    4.140700767    -1.790528837   3.805066119    5.065864065    -6172527.25    
721      NO_ID      2.259751655    3.613225091    -0.005363744201 -3.573055638   4.843744215    3.918186525    3.22175674     2.115508413    -4.981292827   4.381468518    -75796.49454   
722      NO_ID      4.842837494    5.102882312    -0.883783635   3.988291037    -2.482962134   1.563608802    3.643489168    -1.05627009    4.716961256    5.061234288    -4465.786836   
723      NO_ID      4.805112356    -5.087409159   -4.891844764   -4.607576136   0.6737221312   2.769654816    4.252405173    4.508972837    3.413346685    3.780377119    -4484.101988   
